"id","scientificName","scientificNameAuthorship","eventDate","decimalLongitude","decimalLatitude","institutionCode","collectionCode","catalogNumber","scientificNameID","originalscientificname","acceptedNameUsage","acceptedNameUsageID","accessRights","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","behavior","bibliographicCitation","class","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","countryCode","county","dataGeneralizations","datasetID","dateIdentified","depth","division","dynamicProperties","establishmentMeans","eventID","eventRemarks","eventTime","family","fieldNotes","fieldNumber","footprintSRS","footprintWKT","forma","genus","geodeticDatum","habitat","higherClassification","higherGeography","higherGeographyID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identifiedBy","individualCount","individualID","informationWithheld","infraclass","infrakingdom","infraorder","infraphylum","institutionID","island","islandGroup","kingdom","language","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","materialSampleID","maximumDepthInMeters","minimumDepthInMeters","modified","municipality","nameAccordingTo","nameAccordingToID","namePublishedIn","namePublishedInID","occurrenceID","occurrenceRemarks","occurrenceStatus","order","originalNameUsage","originalNameUsageID","otherCatalogNumbers","ownerInstitutionCode","parvorder","phylum","qc","recordNumber","recordedBy","references","reproductiveCondition","resource_id","rights","rightsHolder","section","sex","source","species","stateProvince","subclass","subdivision","subfamily","subforma","subgenus","subkingdom","suborder","subphylum","subsection","subspecies","subterclass","subtribe","subvariety","superclass","superfamily","superorder","supertribe","taxonConceptID","taxonID","taxonRank","taxonRemarks","taxonomicStatus","taxonomicgroup","tribe","type","typeStatus","valid_id","variety","vernacularName","waterBody","worms_id","year"
721118341,"Thalassoma pavo","(Linnaeus, 1758)","2013-07-24 12:00:00",1.38578,38.7228,"Diveboard","Diveboard","diveboard:80372_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterraneo",,,,,,"IMIS:dasid:4542",,7.315,,,,,,"17:17:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Los Arcos, La Savina, Formentera",,,,,"14.63","0","2014-11-27 15:38:23",,,,,,"diveboard:80372_204793_0",,"present","Perciformes",,,,,,"Chordata",871890047,,"Anonymous",,,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2013"
721118354,"Thalassoma pavo","(Linnaeus, 1758)","2013-06-20 12:00:00",2.9396400000000003,41.7217,"Diveboard","Diveboard","diveboard:70013_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Balearic Sea",,,,,,"IMIS:dasid:4542",,4.57,,,,,,"17:12:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Mar Menuda, Tossa De Mar",,,,,"9.14","0","2014-11-27 15:38:23",,,,,,"diveboard:70013_204793_0",,"present","Perciformes",,,,,,"Chordata",870841471,,"Anonymous",,,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2013"
721118375,"Thalassoma pavo","(Linnaeus, 1758)","2013-08-04 12:00:00",2.91172,41.7074,"Diveboard","Diveboard","diveboard:81834_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:4542",,12.345,,,,,,"14:15:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Roca Muladera, Tossa De Mar",,,,,"24.69","0","2014-11-27 15:38:23",,,,,,"diveboard:81834_204793_0",,"present","Perciformes",,,,,,"Chordata",808975487,,"Anonymous",,,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2013"
721118377,"Thalassoma pavo","(Linnaeus, 1758)","2013-08-04 12:00:00",2.91491,41.7085,"Diveboard","Diveboard","diveboard:81835_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:4542",,10.515,,,,,,"10:26:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"El Mur, Tossa De Mar",,,,,"21.03","0","2014-11-27 15:38:23",,,,,,"diveboard:81835_204793_0",,"present","Perciformes",,,,,,"Chordata",868744319,,"Anonymous",,,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2013"
721118422,"Thalassoma pavo","(Linnaeus, 1758)","2013-08-03 12:00:00",11.1096,42.2628,"Diveboard","Diveboard","diveboard:82038_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Tyrrhenian Sea",,,,,,"IMIS:dasid:4542",,16.25,,,,,,"10:40:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Punta Secca, Isola Di Giannutri",,,,,"32.5","0","2014-11-27 15:38:23",,,,,,"diveboard:82038_204793_0",,"present","Perciformes",,,,,,"Chordata",841481343,,"Dom","http://www.diveboard.com/domdive/D8rDNZ",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2013"
721119312,"Thalassoma pavo","(Linnaeus, 1758)","2012-12-23 12:00:00",2.94077,41.72,"Diveboard","Diveboard","diveboard:37511_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:4542",,14.175,,,,,,"11:14:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"L'illa (Mar Menuda), Tossa De Mar",,,,,"28.35","0","2014-11-27 15:38:23",,,,,,"diveboard:37511_204793_0",,"present","Perciformes",,,,,,"Chordata",870841471,,"Anonymous",,,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2012"
721120566,"Thalassoma pavo","(Linnaeus, 1758)","2011-09-07 12:00:00",10.2838,42.7336,"Diveboard","Diveboard","diveboard:54759_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Tyrrhenian Sea",,,,,,"IMIS:dasid:4542",,12.25,,,,,,"09:00:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Secca Di Fonza, Elba",,,,,"24.5","0","2014-11-27 15:38:23",,,,,,"diveboard:54759_204793_0",,"present","Perciformes",,,,,,"Chordata",842529919,,"David Mc Kinley","http://www.diveboard.com/davidmckinley/D1cxooW",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2011"
721120682,"Thalassoma pavo","(Linnaeus, 1758)","2013-04-01 12:00:00",3.20708,41.8909,"Diveboard","Diveboard","diveboard:54020_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mar Mediterráneo",,,,,,"IMIS:dasid:4542",,11.43,,,,,,"11:38:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Ullastre Iii, Llafranc",,,,,"22.86","0","2014-11-27 15:38:23",,,,,,"diveboard:54020_204793_0",,"present","Perciformes",,,,,,"Chordata",808975487,,"Anonymous",,,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2013"
721120766,"Thalassoma pavo","(Linnaeus, 1758)","2013-03-24 12:00:00",-16.6696,28.0039,"Diveboard","Diveboard","diveboard:52971_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,,,,,,,"IMIS:dasid:4542",,6.5,,,,,,"09:55:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Punta Negra, Tenerife Sul - Las Galletas",,,,,"13","0","2014-11-27 15:38:23",,,,,,"diveboard:52971_204793_0",,"present","Perciformes",,,,,,"Chordata",870841471,,"Pars","http://www.diveboard.com/pars/D4yta09",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2013"
721120923,"Thalassoma pavo","(Linnaeus, 1758)","2013-03-23 12:00:00",-16.637999999999998,28.0089,"Diveboard","Diveboard","diveboard:49767_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Atlantic",,,,,,"IMIS:dasid:4542",,3.15,,,,,,"14:10:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Montana Amarilla, Tenerife Sul - Las Galletas",,,,,"6.3","0","2014-11-27 15:38:23",,,,,,"diveboard:49767_204793_0",,"present","Perciformes",,,,,,"Chordata",870841471,,"Pars","http://www.diveboard.com/pars/D4cBjD1",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2013"
721121080,"Thalassoma pavo","(Linnaeus, 1758)","2013-02-19 12:00:00",33.6607,34.8939,"Diveboard","Diveboard","diveboard:47285_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:4542",,15.9,,,,,,"12:22:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Zenobia, Larnaca",,,,,"31.8","0","2014-11-27 15:38:23",,,,,,"diveboard:47285_204793_0",,"present","Perciformes",,,,,,"Chordata",807926911,,"Kelvyn Parkes","http://www.diveboard.com/kelvyn.parkes/D3JAR01",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2013"
721121094,"Thalassoma pavo","(Linnaeus, 1758)","2013-02-19 12:00:00",33.6662,34.923,"Diveboard","Diveboard","diveboard:47280_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:4542",,15.9,,,,,,"09:33:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Alexandria, Larnaca",,,,,"31.8","0","2014-11-27 15:38:23",,,,,,"diveboard:47280_204793_0",,"present","Perciformes",,,,,,"Chordata",808975487,,"Kelvyn Parkes","http://www.diveboard.com/kelvyn.parkes/D30t9Zg",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2013"
721121171,"Thalassoma pavo","(Linnaeus, 1758)","2013-02-21 12:00:00",34.0678,35.0007,"Diveboard","Diveboard","diveboard:47300_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:4542",,4.85,,,,,,"13:33:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Green Bay, Protaras, Ayia Napa",,,,,"9.7","0","2014-11-27 15:38:23",,,,,,"diveboard:47300_204793_0",,"present","Perciformes",,,,,,"Chordata",808975487,,"Kelvyn Parkes","http://www.diveboard.com/kelvyn.parkes/D4C0HH2",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2013"
721121235,"Thalassoma pavo","(Linnaeus, 1758)","2013-02-17 12:00:00",34.0678,35.0007,"Diveboard","Diveboard","diveboard:47151_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:4542",,5,,,,,,"13:14:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Green Bay, Protaras, Ayia Napa",,,,,"10","0","2014-11-27 15:38:23",,,,,,"diveboard:47151_204793_0",,"present","Perciformes",,,,,,"Chordata",808975487,,"Kelvyn Parkes","http://www.diveboard.com/kelvyn.parkes/D2evNCw",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2013"
721121239,"Thalassoma pavo","(Linnaeus, 1758)","2013-02-17 12:00:00",34.0732,34.9627,"Diveboard","Diveboard","diveboard:47150_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:4542",,6,,,,,,"11:09:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"The Caves, Protaras",,,,,"12","0","2014-11-27 15:38:23",,,,,,"diveboard:47150_204793_0",,"present","Perciformes",,,,,,"Chordata",871890047,,"Kelvyn Parkes","http://www.diveboard.com/kelvyn.parkes/D2bGiWT",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2013"
721121406,"Thalassoma pavo","(Linnaeus, 1758)","2013-02-04 12:00:00",34.0678,35.0007,"Diveboard","Diveboard","diveboard:45817_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:4542",,5,,,,,,"10:32:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Green Bay, Protaras, Ayia Napa",,,,,"10","0","2014-11-27 15:38:23",,,,,,"diveboard:45817_204793_0",,"present","Perciformes",,,,,,"Chordata",808975487,,"Kelvyn Parkes","http://www.diveboard.com/kelvyn.parkes/D3m3ZOX",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2013"
721123767,"Thalassoma pavo","(Linnaeus, 1758)","2012-06-30 12:00:00",32.4102,34.7197,"Diveboard","Diveboard","diveboard:23267_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:4542",,4.9,,,,,,"15:59:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Vera K Wreck, Paphos",,,,,"9.8","0","2014-11-27 15:38:23",,,,,,"diveboard:23267_204793_0",,"present","Perciformes",,,,,,"Chordata",807926911,,"Petri Hirvonen","http://www.diveboard.com/hirvoksi/D1GjQHA",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2012"
721124663,"Thalassoma pavo","(Linnaeus, 1758)","2010-06-18 12:00:00",32.3928,34.8042,"Diveboard","Diveboard","diveboard:890_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:4542",,2,,,,,,"13:20:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"St. George Hotel, Paphos",,,,,"4","0","2014-11-27 15:38:23",,,,,,"diveboard:890_204793_0",,"present","Perciformes",,,,,,"Chordata",871890047,,"Petri Hirvonen","http://www.diveboard.com/hirvoksi/D1iDvf7",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2010"
721124705,"Thalassoma pavo","(Linnaeus, 1758)","2010-06-22 12:00:00",32.3335,35.0738,"Diveboard","Diveboard","diveboard:893_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:4542",,6.75,,,,,,"11:01:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"St. George Island, Akamas Peninsula (Near Paphos)",,,,,"13.5","0","2014-11-27 15:38:23",,,,,,"diveboard:893_204793_0",,"present","Perciformes",,,,,,"Chordata",808975487,,"Petri Hirvonen","http://www.diveboard.com/hirvoksi/D1tBtiW",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2010"
721124713,"Thalassoma pavo","(Linnaeus, 1758)","2010-06-22 12:00:00",32.3335,35.0738,"Diveboard","Diveboard","diveboard:892_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:4542",,13.95,,,,,,"09:05:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"St. George Island, Akamas Peninsula (Near Paphos)",,,,,"27.9","0","2014-11-27 15:38:23",,,,,,"diveboard:892_204793_0",,"present","Perciformes",,,,,,"Chordata",808975487,,"Petri Hirvonen","http://www.diveboard.com/hirvoksi/D1pXF23",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2010"
721124782,"Thalassoma pavo","(Linnaeus, 1758)","2011-07-19 12:00:00",32.3335,35.0738,"Diveboard","Diveboard","diveboard:930_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:4542",,6.8,,,,,,"09:28:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"St. George Island, Akamas Peninsula (Near Paphos)",,,,,"13.6","0","2014-11-27 15:38:23",,,,,,"diveboard:930_204793_0",,"present","Perciformes",,,,,,"Chordata",808975487,,"Petri Hirvonen","http://www.diveboard.com/hirvoksi/D44SB3p",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2011"
721124895,"Thalassoma pavo","(Linnaeus, 1758)","2010-06-24 12:00:00",33.6607,34.8939,"Diveboard","Diveboard","diveboard:894_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:4542",,14.4,,,,,,"09:37:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Zenobia, Larnaca",,,,,"28.8","0","2014-11-27 15:38:23",,,,,,"diveboard:894_204793_0",,"present","Perciformes",,,,,,"Chordata",807926911,,"Petri Hirvonen","http://www.diveboard.com/hirvoksi/D1wqYOz",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2010"
721124902,"Thalassoma pavo","(Linnaeus, 1758)","2011-07-19 12:00:00",32.3024,35.0893,"Diveboard","Diveboard","diveboard:931_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:4542",,5.5,,,,,,"11:30:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Fontana Amorosa, Akamas Peninsula (Near Paphos)",,,,,"11","0","2014-11-27 15:38:23",,,,,,"diveboard:931_204793_0",,"present","Perciformes",,,,,,"Chordata",808975487,,"Petri Hirvonen","http://www.diveboard.com/hirvoksi/D486pkI",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2011"
721125952,"Thalassoma pavo","(Linnaeus, 1758)","2012-05-06 12:00:00",-17.7573,28.6471,"Diveboard","Diveboard","diveboard:15231_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Atlantic Ocean",,,,,,"IMIS:dasid:4542",,11.75,,,,,,"12:35:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"El Tunel, Los Cancajos, La Palma",,,,,"23.5","0","2014-11-27 15:38:23",,,,,,"diveboard:15231_204793_0",,"present","Perciformes",,,,,,"Chordata",868482175,,"Ricardo Cárdenes","http://www.diveboard.com/rcardenes/D64XbTm",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2012"
721126015,"Thalassoma pavo","(Linnaeus, 1758)","2012-04-28 12:00:00",-17.7542,28.6147,"Diveboard","Diveboard","diveboard:13445_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Atlantic Ocean",,,,,,"IMIS:dasid:4542",,7.95,,,,,,"12:53:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"La Bajita, Mazo, La Palma",,,,,"15.9","0","2014-11-27 15:38:23",,,,,,"diveboard:13445_204793_0",,"present","Perciformes",,,,,,"Chordata",868482175,,"Ricardo Cárdenes","http://www.diveboard.com/rcardenes/D2I9o2k",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2012"
721126830,"Thalassoma pavo","(Linnaeus, 1758)","2009-06-25 12:00:00",32.3468,34.8585,"Diveboard","Diveboard","diveboard:875_0_88177","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:4542",,5.65,,,,,,"09:45:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Pistol Bay, Paphos",,,,,"11.3","0","2014-11-27 15:38:23",,,,,,"diveboard:875_0_88177",,"present","Perciformes",,,,,,"Chordata",870841471,,"Petri Hirvonen","http://www.diveboard.com/hirvoksi/DpO5O6",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2009"
721127061,"Thalassoma pavo","(Linnaeus, 1758)","2014-10-25 12:00:00",-16.7103,32.7402,"Diveboard","Diveboard","diveboard:180617_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"North Atlantic Ocean",,,,,,"IMIS:dasid:4542",,7.6,,,,,,"09:20:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Quinta Do Lorde, Caniçal, Madeira",,,,,"15.2","0","2014-11-27 15:38:23",,,,,,"diveboard:180617_204793_0",,"present","Perciformes",,,,,,"Chordata",868744319,,"Pedro Luis Geraldes","http://www.diveboard.com/inca/D3pO5c5",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2014"
721127068,"Thalassoma pavo","(Linnaeus, 1758)","2014-10-08 12:00:00",27.4394,36.9825,"Diveboard","Diveboard","diveboard:179292_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Aegean Sea",,,,,,"IMIS:dasid:4542",,11.7,,,,,,"10:30:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Smugglers Bay, Bodrum",,,,,"23.4","0","2014-11-27 15:38:23",,,,,,"diveboard:179292_204793_0",,"present","Perciformes",,,,,,"Chordata",808975487,,"Eric Kuijt","http://www.diveboard.com/eric.kuijt/D5TQBxt",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2014"
721127073,"Thalassoma pavo","(Linnaeus, 1758)","2014-10-08 12:00:00",27.4394,36.9825,"Diveboard","Diveboard","diveboard:179293_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Aegean Sea",,,,,,"IMIS:dasid:4542",,9.5,,,,,,"12:30:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Smugglers Bay, Bodrum",,,,,"19","0","2014-11-27 15:38:23",,,,,,"diveboard:179293_204793_0",,"present","Perciformes",,,,,,"Chordata",808975487,,"Helen Kuijt Van De Kamp","http://www.diveboard.com/helen.kuijt-van-de-kamp/D5X4qeM",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2014"
721127083,"Thalassoma pavo","(Linnaeus, 1758)","2014-10-08 12:00:00",27.4394,36.9825,"Diveboard","Diveboard","diveboard:179294_204793_0","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Aegean Sea",,,,,,"IMIS:dasid:4542",,10.55,,,,,,"12:30:00","Labridae",,,,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Smugglers Bay, Bodrum",,,,,"21.1","0","2014-11-27 15:38:23",,,,,,"diveboard:179294_204793_0",,"present","Perciformes",,,,,,"Chordata",808975487,,"Eric Kuijt","http://www.diveboard.com/eric.kuijt/D5ajVKp",,3422,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"2014"
